appid,name,publisher,score,genre_Accounting,genre_Action,genre_Adventure,genre_Animation&Modeling,genre_AudioProduction,genre_Casual,genre_Design&Illustration,genre_Documentary,genre_EarlyAccess,genre_Education,genre_FreetoPlay,genre_GameDevelopment,genre_Gore,genre_Indie,genre_MassivelyMultiplayer,genre_Movie,genre_Nudity,genre_PhotoEditing,genre_RPG,genre_Racing,genre_SexualContent,genre_Simulation,genre_SoftwareTraining,genre_Sports,genre_Strategy,genre_Tutorial,genre_Utilities,genre_VideoProduction,genre_Violent,genre_WebPublishing,genre_nan
837390,My zero trip,Lev Gogol,7.632530266228895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
545930,Hunting Unlimited 2011,Ziggurat,7.628460147443724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458450,GAIN,Worldgame entertainment,7.627672137788132,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307410,Martial Arts: Capoeira,Libredia,7.627392713439438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92700,Shadow Harvest: Phantom Ops,Viva Media,7.627135178588401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282860,Masterspace,Mastertech,7.62230845114003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
491770,Deformers,"GameTrust Games, Ready At Dawn",7.619923024562074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715980,Eared Hero,Vyacheslav Shilikhin,7.616705235856912,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
791570,Redline Ultimate Racing,SimProse Studios,7.61194908540827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
793970,Super Kids Racing,Yash Future Tech Solutions Pvt Ltd,7.609353560647566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
289820,Dracula 2: The Last Sanctuary,Microids,7.607130854733479,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354560,We Are Legion,Pwnee Studios,7.605275116155896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341160,Steam Heroes,KISS ltd,7.60447184056022,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777640,Lightform,Shadow Motion,7.6022047876782946,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491020,Revenge of the Spirit: Rite of Resurrection,Absolutist Ltd.,7.60114709442911,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347930,Hatland Adventures,Fractal Alligator,7.590043273372626,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373800,Fantastic Pinball Thrills,United Independent Entertainment GmbH,7.587071647421329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
544140,Murder Mystery Adventure,EnsenaSoft,7.585246887493342,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349950,GunWorld,m07games,7.581877334954799,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575870,Call to 10,Peace,7.581422953311821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864940,"150,000 B.C.",Garage Games,7.578116115380367,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365420,Apollo4x,Digital Entertainment,7.575378021134085,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
743860,Wild West Online,WWO Partners Ltd,7.571192980435959,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331910,Beach Resort Simulator,Ravenscourt,7.554664279327325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645830,Son Korsan,Consala Games,7.547135318209215,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
905230,IQ Test,Star Legion,7.544818144255303,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
398120,Advanced Gaming Platform::Epica,AGP::Studios,7.517360821778577,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
916860,Puzzle Monarch: Super Natural,Ripknot Systems,7.514694150205894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,Midnight Outlaw: 6 Hours to SunUp,Cosmi Valusoft,7.514020932855867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
982010,ZDF History 360° – Tempelhof,Zweites Deutsches Fernsehen – Anstalt öffentlichen Rechts,7.513388798409922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667310,Animal Herding,Pixl Pile,7.510959868440969,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440470,Absence,Samuel Sprague,7.509398950113887,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286830,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,Buka Entertainment,7.508675502204982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645330,Frontline Heroes VR,Indiecode Games,7.505939570033242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312310,Ensign-1,Only Human Studios,7.504323308270688,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
741930,Hydroactive,New Reality Games,7.50206278273724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892170,ShapeSim - Construction Set,ShapeSim,7.501890470306104,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
686490,ArkanoidSmoking,StalkerAlex.,7.50049400605982,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864600,Jade's Dungeon Descent,Loft Sky Entertainment Inc.,7.500307381548337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
685370,Jewels of the Mysterious Woodland,Boogygames Studios,7.5002771710506755,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
578010,Australian Football Coach,Statto Software,7.500274447811017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
654700,Unearthing Process,Vector 7,7.500274447811017,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823740,Freedom March: Rebel Leader,Gamenesis,7.500164668686615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768130,Aiso,bdmeii,7.500164668686615,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1009810,Blood Island,Garage Games,7.500143166735011,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551780,Dating Lessons,Cerevrum Inc.,7.500054889562214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878500,Captain The Runner,Anamik Majumdar,7.500000907746565,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431570,Breakroom,Dark Snow Studios,7.500000453873289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882460,The Warrior War,SA Industry,7.500000000000012,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569500,Monkey Land 3D: Reaper Rush,Full Metal Jacket Games,7.500000000000012,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611810,THE LAST HUNT,Texas Interactive,7.500000000000012,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965840,Club Lighting,Music Breath,7.500000000000012,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955380,Death Collector,Choice of Games,7.500000000000012,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1018090,2100,Interactive Gaming Studios,7.500000000000012,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914200,Football Director 2019,Alternative Software Ltd,7.500000000000012,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
428940,CONTASION 2,Alex Woodcock,7.500000000000012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914630,Wolf: The Evolution Story,App Business Ventures LLC,7.500000000000012,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
782020,Endless Crusade,"Beijing Omnicity Technology Co., Ltd.",7.500000000000012,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345690,Crash Dummy,Funbox Media Ltd,7.500000000000012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707770,Tactics 2: War,Capt McCay Soft,7.500000000000012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
534210,MegaRats,Jam-Live,7.500000000000012,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450570,Roadworks Simulator,United Independent Entertainment GmbH,7.497184076165084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
961270,HENTAI CASINO \ 性赌场,FIRST_UKRAINIAN,7.493896126278344,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
449780,Jacob,Centre For Longitudinal Studies,7.490057490193823,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473540,Raise Your Own Clone,CoaguCo Industries,7.48760933191753,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680940,Riot Street,Antispace Studios,7.482130917342754,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365750,Rugby World Cup 2015,"Bigben Interactive, Plug In Digital",7.478203711377445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
356160,The Emptiness Deluxe Edition,Viva Media,7.477996687525024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794910,Necroarmy,Firehawk Studios,7.460130960227423,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
446450,Blaster Simulator,United Independent Entertainment GmbH,7.460013902799483,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
786670,Loot Box Simulator 20!8,Ghost_RUS Games,7.459935288165889,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390340,Umbrella Corps,CAPCOM,7.452797967500146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357200,500 Years Act 1,Poorwill Games,7.45143298237406,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714360,A Shawn Story,2Eggs,7.446703481650532,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321660,Mining Industry Simulator,Ravenscourt,7.4451048492328145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780330,Defend the planet,Dexion Games,7.441492639894617,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
655930,Merri Puzzle,Merriman Games,7.440710295447573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761630,akda,Snkl Studio,7.435230610202621,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463920,Initia: Elemental Arena,Gentle Ghouls,7.434795315132789,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397580,Moonbase 332,camefrom.space,7.429208120750741,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46440,Future Wars,Radon Labs,7.4239377844662755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
581610,Only One Hope,NA,7.422738433303346,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37240,Diner Dash: Hometown Hero,PlayFirst,7.421857324326505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
868710,Hope of Humanity,Artepi Corporation,7.419674082804385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
655460,Hooligan Vasja: Halloween,Trident Game Studio,7.419592843651205,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585860,Bunker 58,Acuze Interactives,7.416256756442372,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536510,Hacker Series,exosyphen studios,7.412574029722726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
366890,Zombie Zoeds,Freshtrax,7.412274459045709,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429950,ABO MANDO,"Andrés Calva, Luis Calva",7.409892173476261,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396530,Fireflies,Phanom Games,7.404983369353117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983820,RainWidget,RainySoft,7.401294110327078,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848650,Torture Chamber,Achievement Studios,7.397563164995927,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649150,Phobia,VGstudio,7.391679549078407,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925690,Witch The Bloodlines,Kerim Kumbasar,7.388159270259752,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770510,Devil's Land,NA,7.3814306862675485,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763490,Precision Archery: Competitive,Salsawi Games,7.375929510740675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
581980,Candy Machine,Colossal Wreck,7.373809117592184,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
389460,Robot vs Birds Zombies,yfyx games,7.372457144178076,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501900,Star Project,Enjoy Games,7.3679182145575,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
821810,Endless Fun The battle for peanuts,NA,7.365165569737657,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372670,Eternal Realm,Omega Games,7.361672785621104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327490,RTS Creator,"Infotread, LLC",7.360062997460274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781290,Hostage: Rescue Mission,Classics Digital,7.357701433392479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527330,Grave: VR Prologue,"Broken Window Studios, LLC",7.357537218579153,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007080,Death Rpg,Tero Lunkka,7.357536764705876,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246740,Huntsman: The Orphanage (Halloween Edition),ShadowShifters,7.356105026144576,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502410,Airport Fire Department - The Simulation,United Independent Entertainment GmbH,7.355934073723602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
544220,Damage: Sadistic Butchering of Humanity,Suomi-Peli,7.354825327632887,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672140,Battle For Korsun,Slitherine Ltd.,7.354313869398878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
682970,MineFight,Talpel Games,7.353684540137695,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933040,Rise up,Garnudo Games,7.35355114597305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694440,Man of Law | Judge simulator,Vitalii Holiev,7.35294117647058,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352750,Road Works,TaxSoft,7.35294117647058,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
911130,Puzzle Monarch: Vampires,Ripknot Systems,7.35294117647058,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004710,POCKET CAR : VRGROUND,Jamong Inc.,7.351097518781221,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
878160,Granny's Grantastic Granventure,Lazy Morning Games,7.349000737505148,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233210,Air Conflicts: Vietnam,Games Farm,7.348777142390627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
746760,Outside,ELECTROSTALIN ENTERTAINMENT,7.34196192126231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452000,Military Life: Tank Simulator,United Independent Entertainment GmbH,7.341326346872443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352950,Better Late Than DEAD,Excalibur Publishing,7.338321079158954,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379990,Hush,Game Studio 78,7.32733523000002,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533180,Campfire: One of Us Is the Killer,Abstractive Works,7.322376315652798,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687870,CINEVR,CINEMUR,7.319327881980766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
600550,Save Our Souls - Episode I,Relentless Game Studios,7.316179839595942,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234370,Shattered Haven,"Arcen Games, LLC",7.30423290175154,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397320,CTU: Counter Terrorism Unit,Excalibur Publishing,7.302629635757808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442190,Mind Dead,GBROSSOFT,7.295242513600922,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586160,Dash Fleet,phime studio LLC,7.2905869880103795,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251590,Soul Saga,Disastercake,7.289831191385311,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
221020,Towns,SMP,7.288167006245636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
387450,Shadow of Kingdoms,Admax Game,7.287601854141281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
861340,The Duller,Nekyau,7.285024933499677,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386320,Naninights,Aldorlea Games,7.282764205543009,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405050,Fill Up!,Zenisport,7.278171796138912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339500,Blasted Fortress,Dapper Swine,7.27418536044539,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800310,Paladin Duty - Knights and Blades,Fabio Cunha,7.273908867448509,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
698490,Tower of Lust,NA,7.272764704409438,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403200,Legends of Dawn Reborn,Dreamatrix,7.264883467535978,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790660,Cunning Fox,TSS Studio,7.256420781104111,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
580910,idleBeer,Corradi Games,7.256337149853127,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652230,CrazyCar,Apillo,7.254045733191685,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1030280,翔的堕落人生,H  Legion,7.253064039081233,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
512410,69 Ways to Kill a Zombie,Trinity Project,7.252900420001471,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420910,Store Manager: Cellular Edition,Trophy Games,7.247517068451729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
745670,3D Tower,Mikhail Melnikov,7.222933098379488,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715060,Lost in the Forest,Mihai Morosanu,7.219108614037282,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355510,Crazy Belts,Immanitas Entertainment GmbH,7.216808535439929,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498320,Trolley Gold,Displacement Studios,7.214806472195763,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39560,Painkiller: Resurrection,Deep Silver,7.208096998095541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
